target_id	length	eff_length	est_counts	tpm
Os03t0315000-00	1327	1065.61	2.9388	0.0977919
Os09t0436450-00	1094	832.606	0	0
Os07t0223001-01	3131	2869.61	10.1581	0.125521
Os05t0573250-00	1272	1010.61	0	0
Os03t0698066-00	1410	1148.61	0	0
Os08t0178400-01	584	323.344	0	0
Os01t0137750-00	498	237.759	0	0
Os06t0318900-01	1322	1060.61	0	0
Os01t0633800-01	4264	4002.61	7	0.0620132
Os06t0192676-00	62	35.3171	1	1.00403
Os06t0104350-00	1237	975.606	0	0
Os04t0625950-00	341	91.2797	2.18127	0.847352
Os10t0122701-01	1326	1064.61	0	0
Os01t0716550-00	394	135.688	1	0.261329
Os02t0250700-01	3470	3208.61	191.785	2.11947
Os03t0117050-01	266	49.0932	0	0
Os12t0469300-00	675	414.106	0	0
Os03t0109350-00	366	109.982	0	0
Os03t0179950-00	245	44.4896	13	10.3613
Os02t0802650-01	696	435.064	9	0.733531
Os07t0564566-00	423	163.794	3.05924	0.662284
Os02t0588775-00	195	29.5799	0	0
Os02t0201401-00	392	133.77	17	4.5063
Os12t0505583-00	481	220.886	0	0
Os01t0687900-01	558	297.429	1	0.119219
Os03t0197875-00	48	25.8571	0	0
Os05t0594001-00	600	339.302	0	0
Os02t0579150-00	48	25.8571	0	0
Os01t0242450-00	715	454.053	0	0
Os04t0111350-01	443	183.338	223	43.1301
Os03t0602400-01	613	352.268	37.0128	3.7257
Os07t0675166-01	1360	1098.61	0	0
Os08t0121950-00	433	173.553	0	0
Os09t0429600-01	3145	2883.61	404	4.96792
Os08t0546533-01	206	33.7314	5	5.25611
Os01t0889601-00	355	101.283	0.962417	0.336944
Os12t0227450-00	610	349.268	0	0
Os06t0570000-00	966	704.678	0	0
Os12t0167950-00	327	81.9039	4.62242	2.00122
Os06t0505501-00	539	278.516	292	37.1759
Os01t0112050-01	718	457.053	2	0.155165
Os11t0438900-00	54	28.9744	0	0
Os10t0372432-00	68	40.4048	0	0
Os07t0528051-00	207	34.1303	0	0
Os03t0222401-00	528	267.578	6	0.795117
Os06t0203550-01	5348	5086.61	26.4909	0.184671
Os02t0171001-00	678	417.096	0	0
Os09t0411975-00	702	441.064	8	0.643158
Os08t0203501-00	499	238.753	0	0
Os03t0144150-00	234	43.5104	26	21.1889
Os01t0209300-00	649	388.176	0	0
Os04t0661950-00	595	334.311	2.66625	0.2828
Os02t0664350-00	461	201.025	0	0
Os06t0107432-00	127	25.7508	2	2.75403
Os07t0577350-00	1630	1368.61	0	0
Os04t0252550-00	1963	1701.61	0	0
Os10t0101900-01	886	624.779	6	0.340529
Os06t0678750-00	612	351.268	0	0
Os03t0294001-01	1215	953.606	28.726	1.06816
Os06t0716533-00	1287	1025.61	1	0.0345739
Os06t0649550-00	594	333.319	0	0
Os07t0545550-00	1167	905.606	0	0
Os02t0245850-00	1943	1681.61	0	0
Os07t0192400-01	587	326.336	3	0.325976
Os09t0123250-00	1738	1476.61	0	0
Os01t0373800-01	563	302.414	0	0
Os01t0332002-00	144	20.7728	33	56.331
Os11t0269433-00	82	47.7551	0	0
Os12t0596850-00	1362	1100.61	3.26711	0.10526
Os07t0536101-01	1630	1368.61	2	0.051818
Os03t0310633-00	651	390.166	6	0.545294
Os09t0558050-00	267	49.4868	0	0
Os06t0713201-00	658	397.147	0	0
Os05t0561700-00	223	40.7027	38	33.1047
Os03t0114850-00	504	243.717	0	0
Os08t0178000-01	337	88.5671	92	36.8337
Os12t0236200-01	1018	756.606	0	0
Os01t0376200-01	524	263.598	337	45.3334
Os02t0524550-00	290	60.0154	1	0.590836
Os03t0741050-01	2932	2670.61	74	0.982542
