target_id	length	eff_length	est_counts	tpm
Os03t0315000-00	1327	1053.23	1.4347	0.0570851
Os09t0436450-00	1094	820.231	3.19372	0.163172
Os07t0223001-01	3131	2857.23	25.2453	0.37027
Os05t0573250-00	1272	998.231	0	0
Os03t0698066-00	1410	1136.23	0	0
Os08t0178400-01	584	310.973	0	0
Os01t0137750-00	498	225.419	0	0
Os06t0318900-01	1322	1048.23	0	0
Os01t0633800-01	4264	3990.23	2	0.0210047
Os06t0192676-00	62	31.5833	0	0
Os06t0104350-00	1237	963.231	0	0
Os04t0625950-00	341	79.9774	1	0.523982
Os10t0122701-01	1326	1052.23	2	0.0796531
Os01t0716550-00	394	123.047	0	0
Os02t0250700-01	3470	3196.23	130	1.70447
Os03t0117050-01	266	42.0804	1	0.995872
Os12t0469300-00	675	401.733	3	0.312945
Os03t0109350-00	366	98.3735	0	0
Os03t0179950-00	245	41.9014	14	14.0018
Os02t0802650-01	696	422.67	4.23616	0.420005
Os07t0564566-00	423	151.303	1	0.276971
Os02t0588775-00	195	27.2084	0	0
Os02t0201401-00	392	121.143	6	2.07557
Os12t0505583-00	481	208.527	0	0
Os01t0687900-01	558	285.091	0	0
Os03t0197875-00	48	24	0	0
Os05t0594001-00	600	326.948	0	0
Os02t0579150-00	48	24	0	0
Os01t0242450-00	715	441.649	2.15649	0.204622
Os04t0111350-01	443	170.963	134	32.8464
Os03t0602400-01	613	339.89	37.9048	4.67347
Os07t0675166-01	1360	1086.23	0	0
Os08t0121950-00	433	161.109	0	0
Os09t0429600-01	3145	2871.23	422	6.15926
Os08t0546533-01	206	30.6098	0	0
Os01t0889601-00	355	90.028	0	0
Os12t0227450-00	610	336.899	0	0
Os06t0570000-00	966	692.249	0	0
Os12t0167950-00	327	70.7725	0	0
Os06t0505501-00	539	266.167	180	28.3401
Os01t0112050-01	718	444.649	5	0.471234
Os11t0438900-00	54	29.2	0	0
Os10t0372432-00	68	31.4773	0.05	0.0665667
Os07t0528051-00	207	30.8346	0	0
Os03t0222401-00	528	255.207	5	0.821034
Os06t0203550-01	5348	5074.23	18.3892	0.151872
Os02t0171001-00	678	404.733	0	0
Os09t0411975-00	702	428.66	7	0.684336
Os08t0203501-00	499	226.419	0	0
Os03t0144150-00	234	40.7481	18	18.5118
Os01t0209300-00	649	375.811	0	0
Os04t0661950-00	595	321.965	5.96943	0.776978
Os02t0664350-00	461	188.712	0	0
Os06t0107432-00	127	33.6601	2	2.49
Os07t0577350-00	1630	1356.23	0	0
Os04t0252550-00	1963	1689.23	0	0
Os10t0101900-01	886	612.377	0	0
Os06t0678750-00	612	338.89	0	0
Os03t0294001-01	1215	941.231	18.6943	0.832332
Os06t0716533-00	1287	1013.23	0	0
Os06t0649550-00	594	320.973	0	0
Os07t0545550-00	1167	893.231	0	0
Os02t0245850-00	1943	1669.23	0	0
Os07t0192400-01	587	313.973	1	0.133473
Os09t0123250-00	1738	1464.23	0	0
Os01t0373800-01	563	290.07	0	0
Os01t0332002-00	144	26.9694	23	35.7388
Os11t0269433-00	82	40.0784	0	0
Os12t0596850-00	1362	1088.23	0	0
Os07t0536101-01	1630	1356.23	0	0
Os03t0310633-00	651	377.811	6	0.66552
Os09t0558050-00	267	42.2538	0	0
Os06t0713201-00	658	384.801	0	0
Os05t0561700-00	223	36.9829	19	21.5296
Os03t0114850-00	504	231.384	0	0
Os08t0178000-01	337	77.3256	47	25.4717
Os12t0236200-01	1018	744.231	0	0
Os01t0376200-01	524	251.22	264	44.0387
Os02t0524550-00	290	50.1281	0	0
Os03t0741050-01	2932	2658.23	41	0.646361
Os06t0274550-00	494	221.441	2.71264	0.513356
Os05t0214800-01	424	152.269	66	18.1642
Os01t0626350-00	491	218.469	1393.42	267.287
Os02t0791650-00	73	34.9565	0	0
Os09t0423550-00	1332	1058.23	0	0
Os04t0306350-00	497	224.419	0	0
Os04t0561850-00	206	30.6098	0	0
Os05t0263301-00	473	200.605	0	0
Os04t0445850-00	501	228.407	0	0
Os02t0722650-00	531	258.2	0	0
Os08t0430550-00	709	435.649	14.9425	1.43737
Os03t0284200-01	991	717.249	3	0.175281
Os03t0587225-00	102	37.9326	0	0
Os10t0111350-01	970	696.249	20.34	1.22425
Os02t0162700-01	660	386.782	79	8.55943
Os07t0139600-01	366	98.3735	360	153.359
Os05t0377600-00	62	31.5833	0.626778	0.831648
Os07t0281500-01	520	247.294	61	10.3371
Os10t0340950-00	62	31.5833	21.0834	27.9747
Os02t0831650-00	767	493.568	0	0
Os10t0425066-00	147	26.0846	28	44.984
Os06t0165100-01	588	314.973	19	2.52793
Os07t0175801-00	73	34.9565	0.909055	1.0898
Os04t0345700-00	415	143.441	16	4.67445
Os10t0489350-00	413	141.477	0	0
Os12t0163250-01	1146	872.231	0	0
Os03t0166050-00	1090	816.231	0	0
Os02t0288722-00	396	124.982	0	0
Os03t0148950-00	171	22.804	0	0
Os02t0834025-00	426	154.227	3	0.815164
Os05t0212250-00	956	682.249	0	0
Os12t0273850-00	471	198.625	7.10094	1.49819
Os11t0569400-00	275	44.3217	0	0
Os02t0557250-00	1084	810.231	0	0
Os01t0559525-00	2387	2113.23	95.4617	1.89307
Os06t0200600-01	825	551.462	11	0.835913
Os02t0609700-01	1341	1067.23	0	0
Os03t0137350-00	829	555.42	224.952	16.9727
Os01t0374100-00	441	168.993	0	0
Os12t0617175-00	1827	1553.23	0	0
Os06t0551450-00	712	438.649	0	0
Os04t0462700-01	499	226.419	5.58952	1.03454
Os12t0158500-00	55	29.2581	0	0
Os07t0608450-01	1241	967.231	36.0517	1.562
Os11t0680500-00	152	25.2627	0	0
Os02t0215801-00	374	104.818	0	0
Os05t0500350-00	56	29.3438	0	0
Os05t0296600-01	310	60.5736	8	5.53466
Os02t0649000-01	955	681.249	23	1.41484
Os05t0490150-00	280	45.9717	1.0182	0.928168
Os05t0505075-01	2932	2658.23	28	0.441417
Os04t0435350-00	434	162.088	0	0
Os01t0667725-00	1783	1509.23	5.13052	0.142459
Os01t0267050-01	655	381.801	18.5845	2.03984
Os10t0489399-00	349	85.6652	2	0.978385
Os02t0816350-00	931	657.298	0	0
Os04t0611233-00	1173	899.231	2	0.0932058
Os02t0535150-00	216	34.2031	0	0
Os06t0227300-01	400	128.831	3	0.975852
Os10t0111850-00	2112	1838.23	0	0
Os06t0687050-00	2172	1898.23	0	0
Os11t0515700-00	1024	750.231	13	0.72616
Os04t0103351-00	867	593.377	0	0
Os12t0242975-00	1742	1468.23	6.20429	0.177085
Os07t0621600-00	233	40.4425	39	40.412
Os03t0808175-00	768	494.568	0	0
Os10t0162848-01	285	48.0227	21.3333	18.6164
Os03t0405400-01	4903	4629.23	2.00483	0.018149
Os01t0562525-00	137	27.9384	0	0
Os03t0323950-00	759	485.568	11.8034	1.01868
Os04t0643350-00	77	38.2128	0	0
Os06t0136650-00	261	41.4278	0	0
Os02t0635400-00	261	41.4278	39	39.4509
Os01t0101175-00	996	722.231	2.46625	0.143102
Os12t0497994-00	1577	1303.23	10.7335	0.345148
Os11t0527250-00	521	248.276	53	8.94593
Os07t0607000-00	461	188.712	0	0
Os07t0645050-00	453	180.804	7.44565	1.72576
Os11t0568950-00	273	43.7896	0	0
Os06t0611050-00	2271	1997.23	0	0
Os09t0339733-00	1880	1606.23	0	0
Os02t0819650-00	579	305.98	62.5795	8.57083
Os11t0518801-00	62	31.5833	0	0
Os07t0674750-00	653	379.801	1.68776	0.186225
Os03t0373601-00	366	98.3735	6	2.55598
Os01t0950100-00	330	72.6802	0	0
Os06t0117900-00	636	362.829	0	0
Os08t0273600-01	926	652.315	0	0
Os12t0267950-00	60	32.3636	0	0
Os10t0214300-01	555	282.113	50.426	7.49058
Os03t0817300-00	632	358.838	0	0
Os01t0178775-00	972	698.249	0	0
Os09t0556300-01	322	67.5869	393	243.677
Os01t0673650-00	458	185.73	2.02756	0.457482
Os04t0481201-00	447	174.911	0	0
Os08t0310001-01	2807	2533.23	69	1.14145
Os01t0168350-00	638	364.829	2.09617	0.240781
Os06t0291100-00	307	58.8566	0	0
Os05t0368501-00	73	34.9565	0	0
Os08t0230350-00	1021	747.231	29.1263	1.63348
Os08t0453733-00	398	126.902	12	3.96274
Os01t0856550-00	1634	1360.23	1.85935	0.0572837
Os04t0412250-01	914	640.331	0	0
Os04t0417750-00	674	400.733	0	0
Os02t0718950-00	239	41.5183	0	0
Os04t0519950-00	165	22.9003	54	98.818
Os01t0800701-00	330	72.6802	0	0
Os04t0668350-01	352	87.8346	0	0
Os08t0521701-00	73	34.9565	0	0
Os11t0308266-00	511	238.349	18	3.16477
Os02t0517421-01	208	31.1647	7	9.41281
Os03t0324650-00	2358	2084.23	0	0
Os03t0152950-00	1052	778.231	0	0
Os01t0939150-00	381	110.947	0	0
Os05t0297600-00	624	350.856	0	0
Os03t0818250-00	320	66.3483	0	0
Os01t0800950-00	1610	1336.23	0	0
Os10t0213966-01	3353	3079.23	102	1.38817
Os09t0114933-00	72	34.7111	0	0
Os07t0171350-00	1205	931.231	4.06749	0.183043
Os05t0377750-00	62	31.5833	0.626778	0.831648
Os05t0316166-00	377	107.408	1.41705	0.552883
Os06t0667300-01	2281	2007.23	11	0.229657
Os11t0530700-01	504	231.384	96	17.3869
Os08t0546600-01	703	429.66	1	0.0975347
Os01t0367450-00	819	545.462	1.15204	0.0885087
Os07t0648100-01	1225	951.231	29	1.2776
Os10t0558650-00	366	98.3735	0.616146	0.262476
Os02t0801210-00	973	699.249	0	0
Os02t0273050-00	1640	1366.23	0	0
Os01t0801150-00	876	602.377	2.02876	0.141139
Os08t0105450-00	1528	1254.23	0	0
Os06t0182800-00	1459	1185.23	5.84119	0.206529
Os03t0124800-01	511	238.349	0	0
Os08t0372401-01	2805	2531.23	1	0.0165559
Os07t0587450-00	1399	1125.23	0	0
Os01t0818650-00	712	438.649	1.31978	0.126086
Os02t0564150-00	379	109.159	0	0
Os04t0619450-00	284	47.6309	20.1682	17.7444
Os07t0603150-00	663	389.772	0	0
Os04t0311500-00	402	130.769	59	18.9074
Os12t0608666-00	163	23.2673	0	0
Os03t0626900-00	1119	845.231	2.3394	0.115988
Os04t0122750-01	1868	1594.23	13	0.341724
Os07t0671450-00	560	287.07	5	0.729905
Os02t0718100-01	597	323.948	30	3.88087
Os02t0549850-00	164	22.9926	12	21.8714
Os05t0594750-00	1396	1122.23	4.10645	0.153344
Os07t0223733-00	452	179.817	1.31156	0.30566
Os04t0429087-00	101	38.2209	0	0
Os12t0221501-01	477	204.584	298.085	61.0594
Os07t0488032-00	54	29.2	0	0
Os11t0216350-00	275	44.3217	0	0
