target_id	length	eff_length	est_counts	tpm
ONIVA01G00010.1	1589	1320.83	0	0
ONIVA01G00010.2	1812	1543.83	0	0
ONIVA01G00020.1	3081	2812.83	32	0.255355
ONIVA01G00030.1	626	358.047	1	0.0626901
ONIVA01G00040.1	948	679.835	84	2.77341
ONIVA01G00050.1	907	638.835	17	0.597309
ONIVA01G00060.1	1960	1691.83	0	0
ONIVA01G00070.1	591	323.155	0	0
ONIVA01G00080.1	263	42.4198	54	28.5735
ONIVA01G00090.1	231	33.3326	179	120.538
ONIVA01G00100.1	4874	4605.83	641.019	3.12393
ONIVA01G00100.2	5434	5165.83	28.9692	0.125874
ONIVA01G00100.3	5185	4916.83	0	0
ONIVA01G00100.4	5411	5142.83	0.0115082	5.02276e-05
ONIVA01G00110.1	903	634.835	0	0
ONIVA01G00120.1	3069	2800.83	46	0.368645
ONIVA01G00130.1	1397	1128.83	417	8.29171
ONIVA01G00140.1	2949	2680.83	0	0
ONIVA01G00140.2	3039	2770.83	957	7.75247
ONIVA01G00150.1	1223	954.835	3274	76.9643
ONIVA01G00160.1	1672	1403.83	181.206	2.89731
ONIVA01G00160.2	1614	1345.83	321.138	5.35598
ONIVA01G00160.3	1510	1241.83	4.21104	0.076114
ONIVA01G00170.1	2197	1928.83	2199	25.5899
ONIVA01G00180.1	5343	5074.83	311.053	1.37579
ONIVA01G00190.1	1116	847.835	0	0
ONIVA01G00190.2	660	391.972	125.591	7.1919
ONIVA01G00200.1	537	269.334	3	0.250017
ONIVA01G00210.1	2550	2281.83	240.742	2.36814
ONIVA01G00210.2	2499	2230.83	907.321	9.12919
ONIVA01G00210.3	2860	2591.83	183.937	1.59294
ONIVA01G00220.1	7016	6747.83	1069.15	3.55643
ONIVA01G00220.2	8634	8365.83	509.395	1.36673
ONIVA01G00220.3	8622	8353.83	2688.92	7.22487
ONIVA01G00230.1	1668	1399.83	226.149	3.62624
ONIVA01G00240.1	222	31.9141	0	0
ONIVA01G00250.1	1389	1120.83	1	0.0200261
ONIVA01G00260.1	366	106.278	0	0
ONIVA01G00270.1	1087	818.835	20972.6	574.903
ONIVA01G00280.1	1541	1272.83	0	0
ONIVA01G00290.1	1479	1210.83	582.247	10.7935
ONIVA01G00310.1	1359	1090.83	228	4.69153
ONIVA01G00320.1	1183	914.835	131.988	3.23841
ONIVA01G00330.1	1626	1357.83	9	0.148776
ONIVA01G00340.1	258	40.377	3	1.66773
ONIVA01G00350.1	522	254.46	597	52.6615
ONIVA01G00360.1	1140	871.835	3125	80.4553
ONIVA01G00370.1	621	353.061	930.75	59.1728
ONIVA01G00380.1	384	121.024	45	8.346
ONIVA01G00390.1	1445	1176.83	710.25	13.5467
ONIVA01G00400.1	957	688.835	1	0.0325854
ONIVA01G00410.1	945	676.835	774	25.6683
ONIVA01G00420.1	651	382.987	2029	118.915
ONIVA01G00430.1	843	574.846	572	22.3348
ONIVA01G00440.1	9089	8820.83	170.982	0.43509
ONIVA01G00440.10	8804	8535.83	0	0
ONIVA01G00440.11	8795	8526.83	150.611	0.396466
ONIVA01G00440.12	8738	8469.83	0	0
ONIVA01G00440.13	8798	8529.83	0	0
ONIVA01G00440.14	8681	8412.83	0	0
ONIVA01G00440.2	9047	8778.83	0	0
ONIVA01G00440.3	8972	8703.83	0	0
ONIVA01G00440.4	8963	8694.83	67.5005	0.174255
ONIVA01G00440.5	8966	8697.83	0	0
ONIVA01G00440.6	8930	8661.83	0	0
ONIVA01G00440.7	8921	8652.83	381.907	0.99069
ONIVA01G00440.8	8840	8571.83	0	0
ONIVA01G00440.9	8807	8538.83	0	0
ONIVA01G00450.1	6043	5774.83	1407.56	5.47099
ONIVA01G00460.1	1667	1398.83	1670.44	26.8042
ONIVA01G00470.1	1344	1075.83	762	15.8982
ONIVA01G00480.1	260	41.1233	4	2.18329
ONIVA01G00490.1	576	308.18	0	0
ONIVA01G00500.1	1137	868.835	82	2.11844
ONIVA01G00510.1	993	724.835	11	0.340637
ONIVA01G00520.1	2120	1851.83	52	0.630289
ONIVA01G00530.1	1878	1609.83	1318	18.3769
ONIVA01G00540.1	6347	6078.83	1297.17	4.78977
ONIVA01G00540.2	6368	6099.83	23.8301	0.0876891
ONIVA01G00540.3	5759	5490.83	0	0
ONIVA01G00540.4	3231	2962.83	0	0
ONIVA01G00550.1	1854	1585.83	2	0.0283081
ONIVA01G00560.1	1958	1689.83	489.183	6.49779
ONIVA01G00570.1	1008	739.835	93.9341	2.84988
ONIVA01G00580.1	1139	870.835	1	0.0257752
ONIVA01G00580.2	2383	2114.83	0	0
ONIVA01G00590.1	795	526.858	59.4893	2.53445
ONIVA01G00600.1	669	400.972	76.3953	4.27653
ONIVA01G00610.1	2522	2253.83	830	8.26598
ONIVA01G00620.1	534	266.366	0	0
ONIVA01G00630.1	720	451.905	0	0
ONIVA01G00630.2	738	469.886	27	1.28976
ONIVA01G00630.3	2679	2410.83	43	0.40035
ONIVA01G00640.1	4569	4300.83	0	0
ONIVA01G00640.2	4515	4246.83	0	0
ONIVA01G00640.3	4593	4324.83	2907	15.0874
ONIVA01G00640.4	4539	4270.83	0	0
ONIVA01G00650.1	414	148.815	70	10.5582
ONIVA01G00660.1	642	374.017	0	0
ONIVA01G00670.1	4267	3998.83	127.744	0.717044
ONIVA01G00670.2	713	444.905	5.8758	0.296441
ONIVA01G00680.1	744	475.886	13.3802	0.631099
ONIVA01G00690.1	2217	1948.83	1126.17	12.9708
ONIVA01G00690.2	1485	1216.83	1046.83	19.31
ONIVA01G00700.1	2127	1858.83	0	0
ONIVA01G00700.2	2088	1819.83	185	2.2818
ONIVA01G00710.1	3012	2743.83	0	0
ONIVA01G00710.2	3108	2839.83	61	0.482142
ONIVA01G00720.1	1353	1084.83	5	0.103453
ONIVA01G00730.1	483	215.904	0	0
ONIVA01G00740.1	885	616.835	56	2.03778
ONIVA01G00750.1	2688	2419.83	1167	10.8249
ONIVA01G00760.1	2081	1812.83	132.174	1.63653
ONIVA01G00770.1	336	84.5198	24	6.3737
ONIVA01G00780.1	873	604.835	0	0
ONIVA01G00790.1	1035	766.835	1	0.029271
ONIVA01G00800.1	531	263.392	74	6.30619
ONIVA01G00810.1	192	26.9007	0	0
ONIVA01G00820.1	420	154.531	47	6.82685
ONIVA01G00830.1	348	92.8939	0	0
ONIVA01G00840.1	522	254.46	77	6.79219
ONIVA01G00850.1	606	338.109	0	0
ONIVA01G00860.1	1197	928.835	378.796	9.15389
ONIVA01G00860.2	1233	964.835	107.204	2.494
ONIVA01G00870.1	1020	751.835	761.845	22.7448
ONIVA01G00880.1	855	586.835	0	0
ONIVA01G00890.1	1107	838.835	706	18.8915
ONIVA01G00900.1	393	129.098	0	0
ONIVA01G00910.1	231	33.3326	0	0
ONIVA01G00920.1	2394	2125.83	0	0
ONIVA01G00930.1	327	78.4495	0	0
ONIVA01G00940.1	566	298.205	0	0
ONIVA01G00950.1	1854	1585.83	13	0.184003
ONIVA01G00960.1	2308	2039.83	7	0.0770268
ONIVA01G00970.1	216	31.1567	0	0
