target_id	length	eff_length	est_counts	tpm
ONIVA01G00010.1	1589	1322.27	0	0
ONIVA01G00010.2	1812	1545.27	0	0
ONIVA01G00020.1	3081	2814.27	13	0.138902
ONIVA01G00030.1	626	359.446	3	0.250968
ONIVA01G00040.1	948	681.292	33	1.4565
ONIVA01G00050.1	907	640.308	0	0
ONIVA01G00060.1	1960	1693.27	0	0
ONIVA01G00070.1	591	324.497	0	0
ONIVA01G00080.1	263	40.69	19	14.0409
ONIVA01G00090.1	231	33.6494	80.9255	72.3167
ONIVA01G00100.1	4874	4607.27	287.325	1.87525
ONIVA01G00100.2	5434	5167.27	16.6753	0.0970384
ONIVA01G00100.3	5185	4918.27	0	0
ONIVA01G00100.4	5411	5144.27	0	0
ONIVA01G00110.1	903	636.308	0	0
ONIVA01G00120.1	3069	2802.27	22	0.236071
ONIVA01G00130.1	1397	1130.27	241	6.41156
ONIVA01G00140.1	2949	2682.27	0	0
ONIVA01G00140.2	3039	2772.27	585	6.34527
ONIVA01G00150.1	1223	956.274	334	10.5025
ONIVA01G00160.1	1672	1405.27	77.6765	1.66211
ONIVA01G00160.2	1614	1347.27	55.372	1.23585
ONIVA01G00160.3	1510	1243.27	0	0
ONIVA01G00170.1	2197	1930.27	560	8.72368
ONIVA01G00180.1	5343	5076.27	149.632	0.886357
ONIVA01G00190.1	1116	849.274	0	0
ONIVA01G00190.2	660	393.399	52.3684	4.00282
ONIVA01G00200.1	537	270.62	0	0
ONIVA01G00210.1	2550	2283.27	0	0
ONIVA01G00210.2	2499	2232.27	190.613	2.56765
ONIVA01G00210.3	2860	2593.27	93.3866	1.08285
ONIVA01G00220.1	7016	6749.27	707.354	3.15145
ONIVA01G00220.2	8634	8367.27	303.423	1.09042
ONIVA01G00220.3	8622	8355.27	1619.7	5.82912
ONIVA01G00230.1	1668	1401.27	100.307	2.15249
ONIVA01G00240.1	222	32.9254	0	0
ONIVA01G00250.1	1389	1122.27	0	0
ONIVA01G00260.1	366	104.336	0	0
ONIVA01G00270.1	1087	820.274	8951	328.128
ONIVA01G00280.1	1541	1274.27	0	0
ONIVA01G00290.1	1479	1212.27	542.798	13.4638
ONIVA01G00310.1	1359	1092.27	64	1.76189
ONIVA01G00320.1	1183	916.274	59	1.93623
ONIVA01G00330.1	1626	1359.27	0	0
ONIVA01G00340.1	258	39.0021	0	0
ONIVA01G00350.1	522	255.666	78	9.17386
ONIVA01G00360.1	1140	873.274	865	29.7849
ONIVA01G00370.1	621	354.446	572.936	48.6056
ONIVA01G00380.1	384	120.525	11	2.74439
ONIVA01G00390.1	1445	1178.27	237.064	6.04993
ONIVA01G00400.1	957	690.292	0	0
ONIVA01G00410.1	945	678.292	9	0.398985
ONIVA01G00420.1	651	384.408	289	22.6066
ONIVA01G00430.1	843	576.308	361	18.8358
ONIVA01G00440.1	9089	8822.27	262.299	0.894018
ONIVA01G00440.10	8804	8537.27	0	0
ONIVA01G00440.11	8795	8528.27	0.000283167	9.98416e-07
ONIVA01G00440.12	8738	8471.27	0	0
ONIVA01G00440.13	8798	8531.27	0	0
ONIVA01G00440.14	8681	8414.27	0	0
ONIVA01G00440.2	9047	8780.27	0	0
ONIVA01G00440.3	8972	8705.27	0	0
ONIVA01G00440.4	8963	8696.27	0.00128214	4.43337e-06
ONIVA01G00440.5	8966	8699.27	0	0
ONIVA01G00440.6	8930	8663.27	0	0
ONIVA01G00440.7	8921	8654.27	76.6996	0.266497
ONIVA01G00440.8	8840	8573.27	0	0
ONIVA01G00440.9	8807	8540.27	0	0
ONIVA01G00450.1	6043	5776.27	1062.31	5.53012
ONIVA01G00460.1	1667	1400.27	2166.69	46.5279
ONIVA01G00470.1	1344	1077.27	592	16.5244
ONIVA01G00480.1	260	39.6729	10	7.57943
ONIVA01G00490.1	576	309.513	0	0
ONIVA01G00500.1	1137	870.274	56	1.93492
ONIVA01G00510.1	993	726.274	265	10.9717
ONIVA01G00520.1	2120	1853.27	47	0.762586
ONIVA01G00530.1	1878	1611.27	509	9.49902
ONIVA01G00540.1	6347	6080.27	800.678	3.95972
ONIVA01G00540.2	6368	6101.27	14.3224	0.0705874
ONIVA01G00540.3	5759	5492.27	0	0
ONIVA01G00540.4	3231	2964.27	0	0
ONIVA01G00550.1	1854	1587.27	7	0.13261
