target_id	length	eff_length	est_counts	tpm
ONIVA01G00010.1	1589	1324.1	0	0
ONIVA01G00010.2	1812	1547.1	0	0
ONIVA01G00020.1	3081	2816.1	62	0.534112
ONIVA01G00030.1	626	361.328	2	0.134282
ONIVA01G00040.1	948	683.1	81	2.87667
ONIVA01G00050.1	907	642.1	30	1.13346
ONIVA01G00060.1	1960	1695.1	0	0
ONIVA01G00070.1	591	326.404	0	0
ONIVA01G00080.1	263	45.5782	68	36.1944
ONIVA01G00090.1	231	35.9121	142.741	96.4265
ONIVA01G00100.1	4874	4609.1	641.901	3.37863
ONIVA01G00100.2	5434	5169.1	0	0
ONIVA01G00100.3	5185	4920.1	18.0989	0.0892416
ONIVA01G00100.4	5411	5146.1	0	0
ONIVA01G00110.1	903	638.1	0	0
ONIVA01G00120.1	3069	2804.1	73	0.631565
ONIVA01G00130.1	1397	1132.1	396	8.48592
ONIVA01G00140.1	2949	2684.1	0	0
ONIVA01G00140.2	3039	2774.1	864	7.5558
ONIVA01G00150.1	1223	958.1	3345.98	84.7228
ONIVA01G00160.1	1672	1407.1	127.201	2.19309
ONIVA01G00160.2	1614	1349.1	299.096	5.37842
ONIVA01G00160.3	1510	1245.1	0	0
ONIVA01G00170.1	2197	1932.1	1833	23.0156
ONIVA01G00180.1	5343	5078.1	389.664	1.86156
ONIVA01G00190.1	1116	851.1	3.47565	0.0990704
ONIVA01G00190.2	660	395.237	127.892	7.85008
ONIVA01G00200.1	537	272.785	4	0.355736
ONIVA01G00210.1	2550	2285.1	6.65196	0.0706209
ONIVA01G00210.2	2499	2234.1	932.143	10.1221
ONIVA01G00210.3	2860	2595.1	272.205	2.54467
ONIVA01G00220.1	7016	6751.1	1065.22	3.82783
ONIVA01G00220.2	8634	8369.1	494.015	1.43202
ONIVA01G00220.3	8622	8357.1	2200.13	6.38676
ONIVA01G00230.1	1668	1403.1	211.75	3.66119
ONIVA01G00240.1	222	33.9775	0	0
ONIVA01G00250.1	1389	1124.1	0	0
ONIVA01G00260.1	366	109.873	2	0.441597
ONIVA01G00270.1	1087	822.1	20073	592.347
ONIVA01G00280.1	1541	1276.1	0	0
ONIVA01G00290.1	1479	1214.1	560.864	11.2071
ONIVA01G00310.1	1359	1094.1	267	5.92029
ONIVA01G00320.1	1183	918.1	131	3.46154
ONIVA01G00330.1	1626	1361.1	4	0.0712949
ONIVA01G00340.1	258	43.5962	0	0
ONIVA01G00350.1	522	257.956	458	43.0734
ONIVA01G00360.1	1140	875.1	2641	73.2149
ONIVA01G00370.1	621	356.35	911.274	62.0385
ONIVA01G00380.1	384	124.78	38.7726	7.53824
ONIVA01G00390.1	1445	1180.1	637.726	13.11
ONIVA01G00400.1	957	692.1	0	0
ONIVA01G00410.1	945	680.1	488	17.4075
ONIVA01G00420.1	651	386.261	1838	115.439
ONIVA01G00430.1	843	578.112	686	28.7873
ONIVA01G00440.1	9089	8824.1	513.068	1.41056
ONIVA01G00440.10	8804	8539.1	0	0
ONIVA01G00440.11	8795	8530.1	0.0235146	6.68762e-05
ONIVA01G00440.12	8738	8473.1	0	0
ONIVA01G00440.13	8798	8533.1	0	0
ONIVA01G00440.14	8681	8416.1	0	0
ONIVA01G00440.2	9047	8782.1	0	0
