target_id	length	eff_length	est_counts	tpm
ONIVA01G00010.1	1589	1321.56	0	0
ONIVA01G00010.2	1812	1544.56	0	0
ONIVA01G00020.1	3081	2813.56	36	0.473005
ONIVA01G00030.1	626	358.789	3	0.309102
ONIVA01G00040.1	948	680.557	11	0.597513
ONIVA01G00050.1	907	639.571	6	0.346802
ONIVA01G00060.1	1960	1692.56	0	0
ONIVA01G00070.1	591	323.843	0	0
ONIVA01G00080.1	263	47.3754	58	45.2579
ONIVA01G00090.1	231	40.3762	156.929	143.681
ONIVA01G00100.1	4874	4606.56	343.107	2.75342
ONIVA01G00100.2	5434	5166.56	14.893	0.106562
ONIVA01G00100.3	5185	4917.56	0	0
ONIVA01G00100.4	5411	5143.56	0	0
ONIVA01G00110.1	903	635.571	0	0
ONIVA01G00120.1	3069	2801.56	32	0.42225
ONIVA01G00130.1	1397	1129.56	297	9.72003
ONIVA01G00140.1	2949	2681.56	0	0
ONIVA01G00140.2	3039	2771.56	932	12.4312
ONIVA01G00150.1	1223	955.557	1092	42.246
ONIVA01G00160.1	1672	1404.56	60.5829	1.59452
ONIVA01G00160.2	1614	1346.56	259.09	7.11289
ONIVA01G00160.3	1510	1242.56	10.4822	0.311858
ONIVA01G00170.1	2197	1929.56	1348	25.8257
ONIVA01G00180.1	5343	5075.56	263.34	1.91802
ONIVA01G00190.1	1116	848.557	0	0
ONIVA01G00190.2	660	392.713	77.7151	7.31558
ONIVA01G00200.1	537	270.125	6	0.821118
ONIVA01G00210.1	2550	2282.56	127.483	2.06466
ONIVA01G00210.2	2499	2231.56	530.976	8.79602
ONIVA01G00210.3	2860	2592.56	58.5416	0.834748
ONIVA01G00220.1	7016	6748.56	867.99	4.7547
ONIVA01G00220.2	8634	8366.56	386.626	1.7083
ONIVA01G00220.3	8622	8354.56	2040.57	9.02915
ONIVA01G00230.1	1668	1400.56	138.211	3.64805
ONIVA01G00240.1	222	37.2219	0	0
ONIVA01G00250.1	1389	1121.56	0	0
ONIVA01G00260.1	366	106.396	0	0
ONIVA01G00270.1	1087	819.557	5787	261.032
ONIVA01G00280.1	1541	1273.56	0	0
ONIVA01G00290.1	1479	1211.56	360.58	11.0021
ONIVA01G00310.1	1359	1091.56	146	4.94454
ONIVA01G00320.1	1183	915.557	81.938	3.30841
ONIVA01G00330.1	1626	1358.56	7	0.190476
ONIVA01G00340.1	258	46.1049	0	0
ONIVA01G00350.1	522	255.205	222	32.1576
ONIVA01G00360.1	1140	872.557	2096	88.8008
ONIVA01G00370.1	621	353.789	614.327	64.1911
ONIVA01G00380.1	384	121.691	10	3.0378
ONIVA01G00390.1	1445	1177.56	573.673	18.0095
ONIVA01G00400.1	957	689.557	4	0.214442
ONIVA01G00410.1	945	677.557	378	20.6236
ONIVA01G00420.1	651	383.721	685	65.9924
ONIVA01G00430.1	843	575.619	207	13.294
ONIVA01G00440.1	9089	8821.56	79.639	0.333734
ONIVA01G00440.10	8804	8536.56	0	0
ONIVA01G00440.11	8795	8527.56	122.911	0.532827
ONIVA01G00440.12	8738	8470.56	0	0
ONIVA01G00440.13	8798	8530.56	0	0
ONIVA01G00440.14	8681	8413.56	0.00142864	6.27715e-06
ONIVA01G00440.2	9047	8779.56	0	0
ONIVA01G00440.3	8972	8704.56	0	0
ONIVA01G00440.4	8963	8695.56	76.7782	0.326407
ONIVA01G00440.5	8966	8698.56	0	0
ONIVA01G00440.6	8930	8662.56	0	0
ONIVA01G00440.7	8921	8653.56	126.67	0.541126
ONIVA01G00440.8	8840	8572.56	0	0
ONIVA01G00440.9	8807	8539.56	0	0
ONIVA01G00450.1	6043	5775.56	1276.96	8.17343
ONIVA01G00460.1	1667	1399.56	1642.04	43.3722
ONIVA01G00470.1	1344	1076.56	580	19.9164
ONIVA01G00480.1	260	46.6054	0	0
ONIVA01G00490.1	576	308.887	0	0
ONIVA01G00500.1	1137	869.557	79	3.35852
ONIVA01G00510.1	993	725.557	5	0.254752
ONIVA01G00520.1	2120	1852.56	33	0.658509
ONIVA01G00530.1	1878	1610.56	766	17.5821
ONIVA01G00540.1	6347	6079.56	746.284	4.53786
ONIVA01G00540.2	6368	6100.56	13.7163	0.0831166
ONIVA01G00540.3	5759	5491.56	0	0
ONIVA01G00540.4	3231	2963.56	0	0
ONIVA01G00550.1	1854	1586.56	0	0
ONIVA01G00560.1	1958	1690.56	435.341	9.51961
ONIVA01G00570.1	1008	740.557	175.361	8.75373
ONIVA01G00580.1	1139	871.557	0	0
ONIVA01G00580.2	2383	2115.56	3	0.0524223
ONIVA01G00590.1	795	527.629	53.0497	3.71684
ONIVA01G00600.1	669	401.713	42.2553	3.88851
ONIVA01G00610.1	2522	2254.56	735	12.0516
ONIVA01G00620.1	534	267.157	0	0
ONIVA01G00630.1	720	452.688	0.00433742	0.000354203
ONIVA01G00630.2	738	470.679	22.9957	1.8061
ONIVA01G00630.3	2679	2411.56	43	0.659159
ONIVA01G00640.1	4569	4301.56	0	0
ONIVA01G00640.2	4515	4247.56	0	0
ONIVA01G00640.3	4593	4325.56	1889	16.1439
ONIVA01G00640.4	4539	4271.56	0	0
ONIVA01G00650.1	414	149.709	41	10.124
ONIVA01G00660.1	642	374.767	0	0
ONIVA01G00670.1	4267	3999.56	205.363	1.89815
ONIVA01G00670.2	713	445.688	8.5183	0.706547
ONIVA01G00680.1	744	476.66	28.1185	2.18074
ONIVA01G00690.1	2217	1949.56	484.726	9.19136
ONIVA01G00690.2	1485	1217.56	334.274	10.1492
ONIVA01G00700.1	2127	1859.56	0	0
ONIVA01G00700.2	2088	1820.56	92	1.86811
ONIVA01G00710.1	3012	2744.56	0	0
ONIVA01G00710.2	3108	2840.56	21	0.273297
ONIVA01G00720.1	1353	1085.56	6	0.204323
ONIVA01G00730.1	483	216.705	6	1.02353
ONIVA01G00740.1	885	617.571	91	5.44721
ONIVA01G00750.1	2688	2420.56	682	10.4157
ONIVA01G00760.1	2081	1813.56	83.2007	1.69596
ONIVA01G00770.1	336	84.7404	8	3.48995
ONIVA01G00780.1	873	605.583	0	0
ONIVA01G00790.1	1035	767.557	0	0
ONIVA01G00800.1	531	264.173	0	0
ONIVA01G00810.1	192	26.2616	0	0
ONIVA01G00820.1	420	155.425	37	8.80033
ONIVA01G00830.1	348	92.8025	0	0
ONIVA01G00840.1	522	255.205	104	15.0648
ONIVA01G00850.1	606	338.816	0	0
ONIVA01G00860.1	1197	929.557	197	7.83447
ONIVA01G00860.2	1233	965.557	0	0
ONIVA01G00870.1	1020	752.557	399.81	19.6396
ONIVA01G00880.1	855	587.607	1	0.0629118
ONIVA01G00890.1	1107	839.557	448	19.7264
ONIVA01G00900.1	393	129.953	0	0
ONIVA01G00910.1	231	40.3762	0	0
ONIVA01G00920.1	2394	2126.56	2	0.0347674
ONIVA01G00930.1	327	78.9999	2	0.935886
ONIVA01G00940.1	566	298.917	3	0.371014
ONIVA01G00950.1	1854	1586.56	3	0.0699012
ONIVA01G00960.1	2308	2040.56	15	0.271745
ONIVA01G00970.1	216	34.8473	0	0
ONIVA01G00980.1	6832	6564.56	137.998	0.77712
ONIVA01G00980.2	5583	5315.56	0.00161333	1.12201e-05
ONIVA01G00990.1	2223	1955.56	0	0
ONIVA01G00990.2	1995	1727.56	10.6591	0.22809
ONIVA01G01000.1	1803	1535.56	8.34094	0.200802
ONIVA01G01010.1	342	88.7692	5	2.08222
ONIVA01G01020.1	357	99.3958	54	20.0838
ONIVA01G01030.1	1878	1610.56	93.7373	2.15157
ONIVA01G01040.1	1710	1442.56	2.1911	0.0561498
ONIVA01G01040.2	1995	1727.56	8.03725	0.171987
ONIVA01G01040.3	1986	1718.56	25.0344	0.538508
ONIVA01G01050.1	684	416.705	0	0
ONIVA01G01050.2	645	377.759	0	0
ONIVA01G01060.1	765	497.66	0	0
ONIVA01G01070.1	1422	1154.56	2	0.0640374
ONIVA01G01080.1	3048	2780.56	24	0.319079
ONIVA01G01090.1	4207	3939.56	8.01161	0.0751782
ONIVA01G01100.1	1140	872.557	207	8.76992
ONIVA01G01110.1	531	264.173	69	9.6556
ONIVA01G01120.1	2991	2723.56	30.1464	0.409183
ONIVA01G01130.1	1881	1613.56	96	2.19941
ONIVA01G01140.1	2115	1847.56	9.18022	0.183685
ONIVA01G01150.1	660	392.713	0	0
ONIVA01G01160.1	1971	1703.56	57.4393	1.24644
ONIVA01G01170.1	348	92.8025	15	5.97518
ONIVA01G01180.1	393	129.953	5	1.42234
ONIVA01G01190.1	798	530.629	43	2.99569
ONIVA01G01200.1	1959	1691.56	64.3804	1.40698
ONIVA01G01210.1	927	659.571	0	0
ONIVA01G01210.2	1185	917.557	46.3239	1.86634
ONIVA01G01210.3	258	46.1049	13.6723	10.9626
ONIVA01G01210.4	207	31.221	0	0
ONIVA01G01210.5	921	653.571	66.0037	3.73332
ONIVA01G01210.6	192	26.2616	0	0
ONIVA01G01220.1	603	335.823	367	40.3994
ONIVA01G01230.1	429	164.094	9	2.02754
ONIVA01G01230.2	198	27.9706	12.2361	16.1719
ONIVA01G01240.1	930	662.571	77.5449	4.32653
ONIVA01G01250.1	393	129.953	7	1.99127
ONIVA01G01260.1	5793	5525.56	15.9321	0.10659
ONIVA01G01260.2	5520	5252.56	0	0
ONIVA01G01260.3	5757	5489.56	41.0054	0.276136
ONIVA01G01270.1	1965	1697.56	18.2164	0.396695
ONIVA01G01280.1	1903	1635.56	8.13172	0.183796
ONIVA01G01290.1	3972	3704.56	143.988	1.43684
ONIVA01G01300.1	2937	2669.56	0	0
ONIVA01G01300.2	2679	2411.56	0	0
ONIVA01G01300.3	1471	1203.56	0	0
ONIVA01G01300.4	1642	1374.56	0	0
ONIVA01G01310.1	849	581.619	0	0
ONIVA01G01320.1	765	497.66	4	0.29713
ONIVA01G01330.1	5091	4823.56	35.0625	0.268717
ONIVA01G01330.2	4146	3878.56	0	0
ONIVA01G01330.3	4062	3794.56	0	0
ONIVA01G01330.4	3369	3101.56	0	0
ONIVA01G01340.1	5726	5458.56	0	0
ONIVA01G01340.2	5683	5415.56	0	0
ONIVA01G01340.3	6268	6000.56	0	0
ONIVA01G01340.4	6211	5943.56	13.0363	0.0810827
ONIVA01G01340.5	6442	6174.56	7.56251	0.0452772
ONIVA01G01340.6	2440	2172.56	0	0
ONIVA01G01340.7	3428	3160.56	12.8954	0.150831
ONIVA01G01340.8	1667	1399.56	35.3741	0.934359
ONIVA01G01350.1	3105	2837.56	106	1.38096
ONIVA01G01360.1	2569	2301.56	39.9272	0.641308
ONIVA01G01360.2	2938	2670.56	6.71524	0.0929563
ONIVA01G01360.3	2857	2589.56	113.672	1.62273
ONIVA01G01360.4	2424	2156.56	217.685	3.73154
ONIVA01G01370.1	1715	1447.56	2445	62.4399
ONIVA01G01380.1	4971	4703.56	1932	15.1845
ONIVA01G01390.1	1441	1173.56	1.98876	0.0626467
ONIVA01G01390.2	2608	2340.56	4.01124	0.0633546
ONIVA01G01400.1	1841	1573.56	0	0
ONIVA01G01400.2	1775	1507.56	57	1.39772
ONIVA01G01410.1	5037	4769.56	477	3.69709
ONIVA01G01420.1	2025	1757.56	29	0.609969
ONIVA01G01430.1	1230	962.557	0	0
ONIVA01G01440.1	1899	1631.56	1077	24.4024
ONIVA01G01450.1	2265	1997.56	0	0
ONIVA01G01460.1	291	58.5448	1	0.631439
ONIVA01G01470.1	755	487.66	0	0
ONIVA01G01480.1	384	121.691	2	0.607561
ONIVA01G01490.1	2865	2597.56	687	9.77712
ONIVA01G01490.2	2883	2615.56	0	0
ONIVA01G01500.1	795	527.629	264	18.4967
ONIVA01G01510.1	767	499.66	1588	117.489
ONIVA01G01520.1	1965	1697.56	0	0
ONIVA01G01520.2	4687	4419.56	593.283	4.96252
ONIVA01G01530.1	858	590.607	847.717	53.0605
ONIVA01G01540.1	5703	5435.56	4556	30.9855
ONIVA01G01550.1	606	338.816	14	1.52751
ONIVA01G01560.1	2905	2637.56	391	5.48017
ONIVA01G01570.1	817	549.619	44	2.95945
ONIVA01G01580.1	1623	1355.56	265	7.22682
ONIVA01G01590.1	477	210.774	28	4.9109
ONIVA01G01600.1	438	172.819	352	75.2956
ONIVA01G01610.1	2049	1781.56	1055	21.8913
ONIVA01G01620.1	1191	923.557	230	9.20626
ONIVA01G01630.1	3709	3441.56	9.28711	0.0997574
ONIVA01G01640.1	366	106.396	0.712887	0.247693
ONIVA01G01650.1	2368	2100.56	0	0
ONIVA01G01650.2	1020	752.557	81	3.97892
ONIVA01G01650.3	909	641.571	0	0
ONIVA01G01650.4	1432	1164.56	0	0
ONIVA01G01650.5	1456	1188.56	0	0
ONIVA01G01660.1	1682	1414.56	10	0.261336
ONIVA01G01670.1	1083	815.557	2	0.0906557
ONIVA01G01680.1	234	41.3643	0	0
ONIVA01G01690.1	351	94.9831	0	0
ONIVA01G01700.1	1608	1340.56	2	0.0551523
ONIVA01G01710.1	858	590.607	0	0
ONIVA01G01720.1	222	37.2219	12.7764	12.689
ONIVA01G01730.1	804	536.629	0	0
ONIVA01G01740.1	441	175.686	0	0
ONIVA01G01750.1	486	219.622	0	0
ONIVA01G01760.1	570	302.911	0	0
ONIVA01G01770.1	564	296.923	182	22.6593
ONIVA01G01780.1	2604	2336.56	18	0.284784
ONIVA01G01790.1	2802	2534.56	0	0
ONIVA01G01800.1	1155	887.557	2	0.0833015
ONIVA01G01810.1	534	267.157	11	1.52211
ONIVA01G01820.1	1194	926.557	0	0
ONIVA01G01820.2	2506	2238.56	0	0
ONIVA01G01830.1	906	638.571	0	0
ONIVA01G01840.1	321	75.3813	0	0
ONIVA01G01840.2	348	92.8025	0	0
ONIVA01G01840.3	252	44.9613	1	0.822206
ONIVA01G01840.4	363	104.033	0	0
ONIVA01G01840.5	312	69.9146	3.51164	1.85678
ONIVA01G01840.6	354	97.1335	16.4884	6.2752
ONIVA01G01840.7	237	42.1961	1	0.876087
ONIVA01G01850.1	3145	2877.56	21	0.269783
ONIVA01G01860.1	948	680.557	151	8.20223
ONIVA01G01870.1	2991	2723.56	502	6.81376
ONIVA01G01880.1	4136	3868.56	22.6231	0.216184
ONIVA01G01880.2	4028	3760.56	1.6809e-06	1.65238e-08
ONIVA01G01880.3	3965	3697.56	536.377	5.36259
ONIVA01G01890.1	2671	2403.56	0	0
ONIVA01G01890.2	2169	1901.56	16	0.31105
ONIVA01G01900.1	2308	2040.56	1898.08	34.3863
ONIVA01G01900.2	2627	2359.56	2933.92	45.966
ONIVA01G01910.1	3008	2740.56	260.442	3.5131
ONIVA01G01910.2	2452	2184.56	74.5585	1.26169
ONIVA01G01920.1	1921	1653.56	1	0.0223563
ONIVA01G01930.1	2411	2143.56	0.0290749	0.000501421
ONIVA01G01930.2	2459	2191.56	37.9709	0.640498
ONIVA01G01930.3	4001	3733.56	0	0
ONIVA01G01930.4	3798	3530.56	0	0
ONIVA01G01940.1	1449	1181.56	766	23.9659
