target_id	length	eff_length	est_counts	tpm
ONIVA01G00010.1	1589	1316.22	0	0
ONIVA01G00010.2	1812	1539.22	0	0
ONIVA01G00020.1	3081	2808.22	9	0.0888384
ONIVA01G00030.1	626	353.378	2	0.156884
ONIVA01G00040.1	948	675.251	22	0.903121
ONIVA01G00050.1	907	634.251	0	0
ONIVA01G00060.1	1960	1687.22	0	0
ONIVA01G00070.1	591	318.427	0	0
ONIVA01G00080.1	263	37.5067	20	14.7812
ONIVA01G00090.1	231	33.3271	41	34.1016
ONIVA01G00100.1	4874	4601.22	261.078	1.57284
ONIVA01G00100.2	5434	5161.22	0	0
ONIVA01G00100.3	5185	4912.22	0	0
ONIVA01G00100.4	5411	5138.22	6.92225	0.0373442
ONIVA01G00110.1	903	630.251	0	0
ONIVA01G00120.1	3069	2796.22	15	0.148699
ONIVA01G00130.1	1397	1124.22	282	6.95325
ONIVA01G00140.1	2949	2676.22	0	0
ONIVA01G00140.2	3039	2766.22	568	5.69182
ONIVA01G00150.1	1223	950.216	279	8.13899
ONIVA01G00160.1	1672	1399.22	87.5312	1.73407
ONIVA01G00160.2	1614	1341.22	43.4688	0.898395
ONIVA01G00160.3	1510	1237.22	0	0
ONIVA01G00170.1	2197	1924.22	628	9.04679
ONIVA01G00180.1	5343	5070.22	154.349	0.843849
ONIVA01G00190.1	1116	843.216	0	0
ONIVA01G00190.2	660	387.331	59.67	4.27034
ONIVA01G00200.1	537	264.641	0	0
ONIVA01G00210.1	2550	2277.22	104.571	1.2729
ONIVA01G00210.2	2499	2226.22	123.046	1.53211
ONIVA01G00210.3	2860	2587.22	33.3834	0.357674
ONIVA01G00220.1	7016	6743.22	619.029	2.54468
ONIVA01G00220.2	8634	8361.22	232.418	0.770529
ONIVA01G00220.3	8622	8349.22	1280.21	4.25034
ONIVA01G00230.1	1668	1395.22	96.3802	1.91485
ONIVA01G00240.1	222	32.6662	0	0
ONIVA01G00250.1	1389	1116.22	0	0
ONIVA01G00260.1	366	98.2963	2	0.564003
ONIVA01G00270.1	1087	814.216	9725	331.084
ONIVA01G00280.1	1541	1268.22	0	0
ONIVA01G00290.1	1479	1206.22	406.834	9.34933
ONIVA01G00310.1	1359	1086.22	81	2.06708
ONIVA01G00320.1	1183	910.216	41	1.24861
ONIVA01G00330.1	1626	1353.22	0	0
ONIVA01G00340.1	258	36.2017	0	0
ONIVA01G00350.1	522	249.686	58	6.43905
ONIVA01G00360.1	1140	867.216	1099	35.1284
ONIVA01G00370.1	621	348.378	751.251	59.7755
ONIVA01G00380.1	384	114.391	22	5.33112
ONIVA01G00390.1	1445	1172.22	266.749	6.30789
ONIVA01G00400.1	957	684.251	0	0
ONIVA01G00410.1	945	672.251	8	0.329873
ONIVA01G00420.1	651	378.35	319	23.3715
ONIVA01G00430.1	843	570.266	668	32.4704
ONIVA01G00440.1	9089	8816.22	131.654	0.413945
ONIVA01G00440.10	8804	8531.22	0	0
ONIVA01G00440.11	8795	8522.22	40.4803	0.131668
ONIVA01G00440.12	8738	8465.22	0	0
ONIVA01G00440.13	8798	8525.22	0	0
