target_id	length	eff_length	est_counts	tpm
ONIVA01G00010.1	1589	1328.3	0	0
ONIVA01G00010.2	1812	1551.3	0	0
ONIVA01G00020.1	3081	2820.3	47	0.564117
ONIVA01G00030.1	626	365.485	5	0.463091
ONIVA01G00040.1	948	687.297	21	1.03429
ONIVA01G00050.1	907	646.33	11	0.576109
ONIVA01G00060.1	1960	1699.3	2	0.0398407
ONIVA01G00070.1	591	330.555	0	0
ONIVA01G00080.1	263	42.8193	46	36.3651
ONIVA01G00090.1	231	34.118	162	160.73
ONIVA01G00100.1	4874	4613.3	407.827	2.99248
ONIVA01G00100.2	5434	5173.3	22.1732	0.145087
ONIVA01G00100.3	5185	4924.3	2.21853e-08	1.52506e-10
ONIVA01G00100.4	5411	5150.3	0	0
ONIVA01G00110.1	903	642.33	0	0
ONIVA01G00120.1	3069	2808.3	49	0.590635
ONIVA01G00130.1	1397	1136.3	299	8.90729
ONIVA01G00140.1	2949	2688.3	0	0
ONIVA01G00140.2	3039	2778.3	981	11.9524
ONIVA01G00150.1	1223	962.297	956	33.6291
ONIVA01G00160.1	1672	1411.3	74.6075	1.78949
ONIVA01G00160.2	1614	1353.3	204.659	5.11922
ONIVA01G00160.3	1510	1249.3	0	0
ONIVA01G00170.1	2197	1936.3	1273	22.2547
ONIVA01G00180.1	5343	5082.3	247.989	1.65173
ONIVA01G00190.1	1116	855.297	0	0
ONIVA01G00190.2	660	399.447	77.5985	6.57598
ONIVA01G00200.1	537	276.608	1	0.122377
ONIVA01G00210.1	2550	2289.3	5.49287	0.08122
ONIVA01G00210.2	2499	2238.3	653.55	9.88388
ONIVA01G00210.3	2860	2599.3	99.9568	1.30174
ONIVA01G00220.1	7016	6755.3	957.541	4.79821
ONIVA01G00220.2	8634	8373.3	288.245	1.16528
ONIVA01G00220.3	8622	8361.3	1530.22	6.19508
ONIVA01G00230.1	1668	1407.3	130.624	3.14198
ONIVA01G00240.1	222	33.3854	0	0
ONIVA01G00250.1	1389	1128.3	0	0
ONIVA01G00260.1	366	109.467	0	0
ONIVA01G00270.1	1087	826.297	6605	270.584
