target_id	length	eff_length	est_counts	tpm
Os03t0315000-00	1327	1066.61	0	0
Os09t0436450-00	1094	833.61	0	0
Os07t0223001-01	3131	2870.61	5.52724	0.0739736
Os05t0573250-00	1272	1011.61	0	0
Os03t0698066-00	1410	1149.61	0	0
Os08t0178400-01	584	324.697	2	0.236643
Os01t0137750-00	498	239.267	0	0
Os06t0318900-01	1322	1061.61	0	0
Os01t0633800-01	4264	4003.61	2	0.019192
Os06t0192676-00	62	40.3429	0	0
Os06t0104350-00	1237	976.61	0	0
Os04t0625950-00	341	95.0659	3.82418	1.54545
Os10t0122701-01	1326	1065.61	0	0
Os01t0716550-00	394	137.799	1	0.278802
Os02t0250700-01	3470	3209.61	305.473	3.65648
Os03t0117050-01	266	53.7651	0	0
Os12t0469300-00	675	415.407	2	0.184969
Os03t0109350-00	366	113.137	0	0
Os03t0179950-00	245	48.993	17	13.3308
Os02t0802650-01	696	436.332	27.4575	2.41761
Os07t0564566-00	423	165.59	0	0
Os02t0588775-00	195	30.9178	0	0
Os02t0201401-00	392	135.921	10	2.82655
Os12t0505583-00	481	222.47	0	0
Os01t0687900-01	558	298.798	0	0
Os03t0197875-00	48	27.1176	0	0
Os05t0594001-00	600	340.631	3	0.338361
Os02t0579150-00	48	27.1176	0	0
Os01t0242450-00	715	455.277	0	0
Os04t0111350-01	443	185.084	114	23.6635
Os03t0602400-01	613	353.579	41.4484	4.50365
Os07t0675166-01	1360	1099.61	0	0
Os08t0121950-00	433	175.319	0	0
Os09t0429600-01	3145	2884.61	391	5.20754
Os08t0546533-01	206	35.4779	6	6.49735
Os01t0889601-00	355	104.992	0	0
Os12t0227450-00	610	350.596	0	0
Os06t0570000-00	966	705.719	0	0
Os12t0167950-00	327	85.8622	0	0
Os06t0505501-00	539	279.913	201	27.5877
Os01t0112050-01	718	458.277	2	0.167666
Os11t0438900-00	54	32.3429	0	0
Os10t0372432-00	68	42.8684	0.047619	0.0426762
Os07t0528051-00	207	35.7995	2.95549	3.17172
Os03t0222401-00	528	268.982	10	1.4283
Os06t0203550-01	5348	5087.61	19.4687	0.147016
Os02t0171001-00	678	418.396	0	0
Os09t0411975-00	702	442.321	3	0.260571
Os08t0203501-00	499	240.255	0	0
Os03t0144150-00	234	46.864	25	20.4948
Os01t0209300-00	649	389.496	1.18427	0.116812
Os04t0661950-00	595	335.648	9.16777	1.04936
Os02t0664350-00	461	202.768	0	0
Os06t0107432-00	127	20.3597	3	5.66098
Os07t0577350-00	1630	1369.61	3.69064	0.103525
Os04t0252550-00	1963	1702.61	0	0
Os10t0101900-01	886	625.948	8	0.491014
Os06t0678750-00	612	352.588	0.273151	0.0297631
Os03t0294001-01	1215	954.61	40.7679	1.64072
Os06t0716533-00	1287	1026.61	0	0
Os06t0649550-00	594	334.648	0	0
Os07t0545550-00	1167	906.61	0	0
Os02t0245850-00	1943	1682.61	2.03523	0.0464701
Os07t0192400-01	587	327.689	4	0.468965
Os09t0123250-00	1738	1477.61	0	0
Os01t0373800-01	563	303.768	0	0
Os01t0332002-00	144	18.8003	78	159.394
Os11t0269433-00	82	52.3333	0	0
Os12t0596850-00	1362	1101.61	0	0
Os07t0536101-01	1630	1369.61	0	0
Os03t0310633-00	651	391.476	6	0.588828
Os09t0558050-00	267	54.1282	0	0
Os06t0713201-00	658	398.437	0	0
Os05t0561700-00	223	43.1706	18	16.0187
Os03t0114850-00	504	245.207	0	0
Os08t0178000-01	337	92.4236	56	23.2781
Os12t0236200-01	1018	757.61	0	0
Os01t0376200-01	524	265.009	309	44.7962
Os02t0524550-00	290	63.8577	8	4.81304
Os03t0741050-01	2932	2671.61	200	2.87607
Os06t0274550-00	494	235.333	20.8779	3.40836
Os05t0214800-01	424	166.573	60	13.8385
