target_id	length	eff_length	est_counts	tpm
Os03t0315000-00	1327	1060.14	1.73971	0.0859504
Os09t0436450-00	1094	827.138	0	0
Os07t0223001-01	3131	2864.14	8.00852	0.146451
Os05t0573250-00	1272	1005.14	0	0
Os03t0698066-00	1410	1143.14	0	0
Os08t0178400-01	584	317.872	0	0
Os01t0137750-00	498	232.462	0	0
Os06t0318900-01	1322	1055.14	0	0
Os01t0633800-01	4264	3997.14	3	0.0393103
Os06t0192676-00	62	32.2609	0	0
Os06t0104350-00	1237	970.138	0	0
Os04t0625950-00	341	89.5551	0	0
Os10t0122701-01	1326	1059.14	0	0
Os01t0716550-00	394	131.089	0	0
Os02t0250700-01	3470	3203.14	227.444	3.71905
Os03t0117050-01	266	54.7019	2	1.91497
Os12t0469300-00	675	408.631	1	0.128175
Os03t0109350-00	366	106.805	0	0
Os03t0179950-00	245	52.3812	11	10.9989
Os02t0802650-01	696	429.572	32.8563	4.00605
Os07t0564566-00	423	158.884	1.80681	0.595617
Os02t0588775-00	195	31.0205	0	0
Os02t0201401-00	392	129.243	7	2.83678
Os12t0505583-00	481	215.659	0	0
Os01t0687900-01	558	291.95	0	0
Os03t0197875-00	48	24.6486	0	0
Os05t0594001-00	600	333.839	0	0
Os02t0579150-00	48	24.6486	0	0
Os01t0242450-00	715	448.536	0	0
Os04t0111350-01	443	178.346	77	22.6131
Os03t0602400-01	613	346.818	24.4699	3.69543
Os07t0675166-01	1360	1093.14	0	0
Os08t0121950-00	433	168.584	0	0
Os09t0429600-01	3145	2878.14	257	4.67687
Os08t0546533-01	206	35.7164	6	8.79869
Os01t0889601-00	355	98.9035	0.0169544	0.00897854
Os12t0227450-00	610	343.832	0	0
Os06t0570000-00	966	699.181	0	0
Os12t0167950-00	327	80.6562	0	0
Os06t0505501-00	539	273.045	158	30.3079
Os01t0112050-01	718	451.536	0	0
Os11t0438900-00	54	29.2308	0	0
Os10t0372432-00	68	34.1346	0.047619	0.0730667
Os07t0528051-00	207	36.1629	0	0
Os03t0222401-00	528	262.147	13	2.59736
Os06t0203550-01	5348	5081.14	19.8125	0.204226
Os02t0171001-00	678	411.631	0	0
Os09t0411975-00	702	435.563	3	0.360748
Os08t0203501-00	499	233.439	0	0
Os03t0144150-00	234	48.8815	12	12.8579
Os01t0209300-00	649	382.71	0	0
Os04t0661950-00	595	328.852	1.32817	0.211538
Os02t0664350-00	461	195.993	0	0
Os06t0107432-00	127	20.7627	4	10.0904
